pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
FnzKY6x7entQ1eR3D225dQyT7ybfka4PskBMQhb8L3CC,"ANSEM / SOL",pumpswap,the-black-bull,wrapped-solana,the-black-bull,62984414,below,single_subject:cg_mcap,5181811,88872594
FnmoLbdmCHu1nrWqDKfPF7gFww2YrruDk96mqjGdtVEj,"JubJub / ZEC",pumpswap,,omnibridge-bridged-zcash-solana,JubJub,616576,below,min_cap_of_two:gt_fdv,5171950,0
BZpg6UcxsMoL6xfWjgTJ7UvHaz9fo67kFjbMt975zckN,"YOINK / SOL",meteora-damm-v2,,wrapped-solana,YOINK,43148,below,single_subject:gt_fdv,4898395,0
4BFaAKFfR4nbb61o7iG7xNqPRq68AjyNXSwjiw8H7VGE,"Almond / SOL",meteora-damm-v2,,wrapped-solana,Almond,168964,below,single_subject:gt_fdv,4881719,0
Cr6dAhCQQv1GBDS6P4QbmU7Z6CYy68P13dxyVVP8vAob,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,68983980,below,single_subject:gt_fdv,4877170,0
GgoFghiA6Ca7YNmG6dRxwKQWkZhRK8ND47EREz46arot,"wXMR / USDC",meteora,,usd-coin,wXMR,807221,below,single_subject:gt_fdv,4809463,4864978
HXG2rQ2YY7xQqggmqf812zfnfAVUPfGGPpiR4jsiRXrT,"中国奥兹 / SOL",meteora-damm-v2,,wrapped-solana,中国奥兹,873571,below,single_subject:gt_fdv,4775159,0
33WzwZTeip4YpKZhXnYSqSoSFEbrhtKaNHwq7N1oYLn5,"KELP / SOL",meteora-damm-v2,,wrapped-solana,KELP,73246,below,single_subject:gt_fdv,4760420,4760658
GbrDAq3RjcVWeroLDUwmnuQ8N5xaaKj2Rk2dJDg64CLY,"EMBER / SOL",meteora,embercurve,wrapped-solana,embercurve,38393793,below,single_subject:cg_mcap,4745228,46254534
6jmf6LWMWr31iQEVjGxBsKYHQj87AaYnhbN4UoJ2MWtp,"HEPE / SOL",meteora-damm-v2,,wrapped-solana,HEPE,61671,below,single_subject:gt_fdv,4736002,0
4dB3NznYoAE6Jm3HWtkKZ67gyeHXZXsrXirQTARrZQnN,"Claude / SOL",pumpswap,,wrapped-solana,Claude,2601130,below,single_subject:gt_fdv,4712280,4712280
HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,"CATE / SOL",pumpswap,,wrapped-solana,CATE,50423798,below,single_subject:gt_mcap,4657150,276813302
2eAX4Jgn81aaW7wGCoLc43NVrBcnswKKz7cmpE7unyqh,"YOYO / SOL",pumpswap,self-evolving-agent,wrapped-solana,self-evolving-agent,1351227,below,single_subject:cg_mcap,4634019,2163676
AWbRu4DUcByrGBdFoDYFzM5Bw4mDNg7BiDgJY6C8ghn4,"HODL / SOL",meteora-damm-v2,,wrapped-solana,HODL,19168,below,single_subject:gt_fdv,4625402,4634719
6k7hLzFcL3H64uziJboN3WZNXYj6PiBMP1DZh8zFfhSb,"AAVE / USDC",meteora,aave,usd-coin,aave,1962806727,above,single_subject:cg_mcap,941745,1824248
CT3hniTz3tye14nH93rBhEaCSMt5Gn3UNsG8AVAJ8omz,"AAVE / RONNIE",raydium,aave,,RONNIE,79323,below,min_cap_of_two:gt_fdv,772985,347936
4sGvrPD4P7A9Rmv3pHErZ297wYT5JwPYKex8kG5ykxwR,"LENDCAT / AAVE",raydium,,aave,LENDCAT,11763,below,min_cap_of_two:gt_fdv,109415,85320
93CarQ8SqZEQaFK1jQVdvCi749m3s8LAqXGVJv6Rz72t,"LUCKY99 / ANTFUN",meteora-damm-v2,,antfun,LUCKY99,1913185,below,min_cap_of_two:gt_fdv,506826,13027617
A6BkiDaFm1mjYDWjkXE5G1AtzxUsY1w2vfCtLYxswPsm,"WHX / ANTFUN",meteora-damm-v2,,antfun,WHX,19061299,below,min_cap_of_two:gt_fdv,123480,2406322
9p3aRWnbu5vAmHXvsToMGfwmbkTJSwGr5G5xxSxmkB8N,"ANTFUN / USDT",meteora,antfun,tether,antfun,165412881,above,single_subject:cg_mcap,82095,4420787
AJJxmAV2C2WTHVHD4FEP71Vt8Rdu5day1v4Pr1FJPXEy,"BG / ANTFUN",meteora-damm-v2,,antfun,BG,491304,below,min_cap_of_two:gt_fdv,51507,3719744
6qz7THwQvcjF3HyDGLuKaLBUk6EyJKeZXZMWLAeiwfjd,"BP / USDC",meteora,backpack,usd-coin,backpack,123378047,above,single_subject:cg_mcap,1124558,33842964
CW5jBQCAw9btDETXs2hZsDUNHYAaXpx9mgKfzYimsebh,"🎒 / BP",raydium,,backpack,🎒,1128852,below,min_cap_of_two:gt_fdv,283401,11633375
8Do7o9RKxRa67xwKRsVtm3GFHMvhKgE5xygk83dRePU9,"BP / USDC",raydium-clmm,backpack,usd-coin,backpack,123378047,above,single_subject:cg_mcap,213405,2173039
8x6R5zLL41N41aM3NSgTZAD3ys2YZSHsDLuiq9Dkh3Mw,"BP / SOL",pancakeswap-v3-solana,backpack,wrapped-solana,backpack,123378047,above,single_subject:cg_mcap,66823,1248469
APMCZRS9hatjUyiuPCt2kfTf1ZW6pmVdxQtaTSfqYLQj,"BP / SOL",meteora,backpack,wrapped-solana,backpack,123378047,above,single_subject:cg_mcap,63059,2479247
5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,"Bonk / SOL",orca,bonk,wrapped-solana,bonk,243349081,above,single_subject:cg_mcap,579068,9018511
5Dp922oSaj9rdLHTxZzq1B7QV7KmwY7U7K1JNCRhc45J,"Bonk / USDC",zerofi,bonk,usd-coin,bonk,243349081,above,single_subject:cg_mcap,134941,2141419
BZDqUoSdwbW4v2NoPYbqwFUYrgpGVafbaNwYt13hz3gQ,"STONK / Bonk",raydium,stonk-4,bonk,stonk-4,89849,below,min_cap_of_two:gt_fdv,101037,259269
J3mYtDcE3cbZa2F1ZTGhAR6ZkufrNNRxQo1WihaEzmig,"Bonkers / Bonk",raydium,,bonk,Bonkers,19185,below,min_cap_of_two:gt_fdv,60597,389969
3UwfrdLTpAjxTRni1boc5HUWe6hzc4HgE5yLdvEp2Noc,"Bonk / USDC",raydium-clmm,bonk,usd-coin,bonk,243349081,above,single_subject:cg_mcap,40624,2300451
HnhpJPJgBG2KwniMTNW8cVBHvk1hFog3RC3kjnyc23tD,"CARDS / USDC",raydium-clmm,collector-crypt,usd-coin,collector-crypt,124100685,above,single_subject:cg_mcap,967126,69857794
2N1KNuLSt167P6p9P8HYcisTvTTv4vYTM8QJBbtv1xYU,"CARDS / USDC",meteora,collector-crypt,usd-coin,collector-crypt,124100685,above,single_subject:cg_mcap,381127,13851015
5dYsxy1hJ8DxejsfHJR9wyRsuLHw6wCLKk7idc1kszUn,"OS / CARDS",raydium-clmm,,collector-crypt,OS,222617,below,min_cap_of_two:gt_fdv,328453,2500849
F3DAAusn8mob9swWaX4ehaRrhi2Q3XJScKkuUpXdvn2i,"CARDS / USDC",raydium-clmm,collector-crypt,usd-coin,collector-crypt,124100685,above,single_subject:cg_mcap,221359,9806133
AFdqSDh8refsZyDw2JNEPjGTVx7xJGdV3hwpWiQngFYi,"POKEMON / CARDS",raydium,,collector-crypt,POKEMON,73951,below,min_cap_of_two:gt_fdv,106834,4062862
JCWhn7o8Lrj8Sf5c6caWngksVD2zb9eMEbQS4z619kFB,"CARDS / SOL",meteora,collector-crypt,wrapped-solana,collector-crypt,124100685,above,single_subject:cg_mcap,92468,2759322
F9rhgos99z63YSZ8u3vXJAZpsLAHVRK5yALTaiFPk1FW,"Quagsire / CARDS",raydium,,collector-crypt,Quagsire,104017,below,min_cap_of_two:gt_fdv,61092,2184873
EP2ib6dYdEeqD8MfE2ezHCxX3kP3K2eLKkirfPm5eyMx,"$WIF / SOL",raydium,dogwifcoin,wrapped-solana,dogwifcoin,191125099,above,single_subject:cg_mcap,502537,19892014
D6NdKrKNQPmRZCCnG1GqXtF7MMoHB7qR6GU5TkG59Qz1,"$WIF / SOL",orca,dogwifcoin,wrapped-solana,dogwifcoin,191125099,above,single_subject:cg_mcap,212035,5661553
9jnxs2DXSYApq37psMXW9y3T91JcBcy5B1RHdq4yWMxX,"2Z / 2Z",raydium,,doublezero,2Z,45379,below,min_cap_of_two:gt_fdv,196437,7472396
5Guq7ooZFtNju48kVNRzCVJmE9erW4DPcTQyrAk3z4UE,"2Z / USDC",raydium-clmm,doublezero,usd-coin,doublezero,163305586,above,single_subject:cg_mcap,84740,10551140
Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,"Fartcoin / SOL",raydium,fartcoin,wrapped-solana,fartcoin,142453650,above,single_subject:cg_mcap,529888,52394919
Tuy6gMupGQN7wCZ8rVP1EuLRYB132VSo9Smy4AJvQgn,"Fartcoin / SOL",orca,fartcoin,wrapped-solana,fartcoin,142453650,above,single_subject:cg_mcap,254657,44991999
FAYL7CoNENA6jGCWVJb5MZ7mjKuiiyYRkDTopdVticpp,"Fartcoin / USDC",humidifi,fartcoin,usd-coin,fartcoin,142453650,above,single_subject:cg_mcap,156504,11136951
J5jzvT22u1Mt6de4gkBhEsTSTjBfYS7A6aF5jzu9ihkC,"Fartcoin / USDC",orca,fartcoin,usd-coin,fartcoin,142453650,above,single_subject:cg_mcap,60529,5817684
85aGuq5zEUUU6n16FbRLHBA8Y2GpN1rXnr5RZLgnsZmq,"FARTCAT / Fartcoin",raydium,fartcat-2,fartcoin,fartcat-2,38731,below,min_cap_of_two:cg_mcap,58907,1703719
7RLNLxVdVevhdh46ARajyaUkBkVLUx6yen7zWeBxLmPx,"Fartcoin / STINK",raydium,fartcoin,,STINK,122923,below,min_cap_of_two:gt_fdv,52871,1343525
G2FiE1yn9N9ZJx5e1E2LxxMnHvb1H3hCuHLPfKJ98smA,"JTO / JitoSOL",orca,jito-governance-token,jito-staked-sol,jito-governance-token,226856795,above,single_subject:cg_mcap,94484,10264101
JVoPtWWDsRcLvQosu5fWc2CaNF6jEtJzbxdPtcEuvZo,"JTO / SOL 1%",raydium-clmm,jito-governance-token,wrapped-solana,jito-governance-token,226856795,above,single_subject:cg_mcap,91071,6178118
HaQvS9tCTJoSc9Tp3TbgwM183TMKYjq8obxNNdeB6UD2,"JTO / tip",raydium,jito-governance-token,,tip,75964,below,min_cap_of_two:gt_fdv,88560,8577450
ECgFULg1fc3DxtiuGiGve1P7hzPja9DwQH89PNPri1VB,"JTO / JIP",raydium,jito-governance-token,,JIP,3765,below,min_cap_of_two:gt_fdv,65560,0
J8a3ZKcDZA8HSinuCyjJggU8hnDgwkZKmwH8qDZ9nUcY,"JTO / SOL",meteora,jito-governance-token,wrapped-solana,jito-governance-token,226856795,above,single_subject:cg_mcap,38960,791114
C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,"JUP / SOL",orca,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,885393,39918126
C8Gr6AUuq9hEdSYJzoEpNcdjpojPZwqG5MtQbeouNNwg,"JUP / SOL",meteora,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,873982,50269109
hKgG7iEDRFNsJSwLYqz8ETHuZwzh6qMMLow8VXa8pLm,"JUP / USDC",humidifi,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,718311,16755275
Et6HnPjetV8AzmxNAfzKJ6ax5VM82ZB7phY465Ns5iZW,"JUP / USDC",zerofi,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,536500,28525310
BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,"JUPCAT / JUP",raydium,,jupiter-exchange-solana,JUPCAT,376713,below,min_cap_of_two:gt_fdv,234940,3512140
3xNGdc58axYtrJ64STQz5TrdQWVtWHLR888iRBbWZnEe,"MET / JUP",meteora,meteora,jupiter-exchange-solana,meteora,128435551,above,min_cap_of_two:cg_mcap,204496,1256709
7DUkohRtjfjcvq5waM1Wb1sRP61ae3TPsymEJRZd4h6Q,"MEOW / JUP",meteora-damm-v2,,jupiter-exchange-solana,MEOW,106173,below,min_cap_of_two:gt_fdv,147395,658587
HfgjZDmexhFVD28Vkb1NbQwWeXP3uDcVTLPjSGHmRHhL,"JUP / USDC",meteora,jupiter-exchange-solana,usd-coin,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,146771,10755025
D69JMwmtHGH3Yhh88FZqiXqjvovstFjbjxW3DwcbcVu2,"JUPITER / JUP",raydium-launchlab,,jupiter-exchange-solana,JUPITER,3054,below,min_cap_of_two:gt_fdv,128786,0
Eio6hAieGTAmKgfvbEfbnXke6o5kfEd74tqHm2Z9SFjf,"JUP / SOL",meteora,jupiter-exchange-solana,wrapped-solana,jupiter-exchange-solana,782495626,above,single_subject:cg_mcap,95773,5133687
